,wave,gender,age,age_o,d_age,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,guess_prob_liked,met,match
3499,10,male,28.0,23.0,5,european/caucasian-american,european/caucasian-american,1,8.0,9.0,mba,15.0,15.0,20.0,20.0,20.0,10.0,6.0,7.0,7.0,6.0,7.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,9.0,9.0,7.0,8.0,8.0,5.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0.01,5.0,,1.0,4.0,0.0,0
3500,10,male,28.0,24.0,4,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,mba,15.0,20.0,15.0,20.0,15.0,15.0,7.0,7.0,7.0,9.0,9.0,9.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,4.0,6.0,7.0,2.0,2.0,1.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0.07,5.0,,1.0,2.0,0.0,0
3501,10,male,28.0,34.0,6,european/caucasian-american,european/caucasian-american,1,8.0,9.0,mba,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,6.0,6.0,7.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,2.0,6.0,8.0,4.0,3.0,1.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0.73,5.0,,1.0,7.0,0.0,0
3502,10,male,28.0,27.0,1,european/caucasian-american,european/caucasian-american,1,8.0,9.0,mba,15.0,20.0,20.0,15.0,15.0,15.0,8.0,9.0,9.0,8.0,9.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,8.0,8.0,8.0,8.0,9.0,7.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0.18,5.0,,1.0,5.0,0.0,1
3503,10,male,28.0,34.0,6,european/caucasian-american,european/caucasian-american,1,8.0,9.0,mba,10.0,25.0,20.0,20.0,5.0,20.0,7.0,6.0,6.0,7.0,8.0,7.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,6.0,8.0,9.0,3.0,6.0,3.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0.66,5.0,,1.0,2.0,0.0,0
3504,10,male,28.0,26.0,2,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,mba,10.0,30.0,30.0,10.0,10.0,10.0,7.0,7.0,6.0,6.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,8.0,6.0,8.0,10.0,9.0,2.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,-0.31,5.0,,1.0,3.0,0.0,0
3505,10,male,28.0,29.0,1,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,mba,90.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,8.0,6.0,7.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0.0,5.0,,1.0,5.0,0.0,0
3506,10,male,28.0,26.0,2,european/caucasian-american,latino/hispanic american,0,8.0,9.0,mba,20.0,20.0,25.0,20.0,5.0,10.0,3.0,6.0,6.0,5.0,9.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,10.0,7.0,10.0,10.0,8.0,5.0,7.0,5.0,3.0,1.0,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0,0.19,5.0,,1.0,2.0,0.0,0
3507,10,male,32.0,22.0,10,european/caucasian-american,other,0,1.0,6.0,philosophy,20.0,20.0,20.0,10.0,10.0,20.0,4.0,6.0,10.0,6.0,6.0,7.0,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,,5.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.05,2.0,,2.0,3.0,0.0,0
3508,10,male,32.0,23.0,9,european/caucasian-american,european/caucasian-american,1,1.0,6.0,philosophy,15.0,15.0,20.0,20.0,20.0,10.0,2.0,6.0,8.0,4.0,8.0,3.0,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,7.0,6.0,6.0,5.0,4.0,4.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.43,2.0,,2.0,4.0,0.0,0
3509,10,male,32.0,24.0,8,european/caucasian-american,asian/pacific islander/asian-american,0,1.0,6.0,philosophy,15.0,20.0,15.0,20.0,15.0,15.0,4.0,6.0,9.0,3.0,9.0,5.0,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,9.0,7.0,8.0,6.0,6.0,5.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.19,2.0,,2.0,2.0,0.0,0
3510,10,male,32.0,34.0,2,european/caucasian-american,european/caucasian-american,1,1.0,6.0,philosophy,10.0,20.0,20.0,20.0,20.0,10.0,6.0,8.0,9.0,8.0,10.0,,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,,,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.31,2.0,,2.0,4.0,0.0,0
3511,10,male,32.0,27.0,5,european/caucasian-american,european/caucasian-american,1,1.0,6.0,philosophy,15.0,20.0,20.0,15.0,15.0,15.0,8.0,9.0,10.0,9.0,10.0,8.0,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,4.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.26,2.0,,2.0,5.0,0.0,0
3512,10,male,32.0,34.0,2,european/caucasian-american,european/caucasian-american,1,1.0,6.0,philosophy,10.0,25.0,20.0,20.0,5.0,20.0,7.0,6.0,9.0,8.0,7.0,7.0,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,5.0,3.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.54,2.0,,2.0,,0.0,1
3513,10,male,32.0,26.0,6,european/caucasian-american,asian/pacific islander/asian-american,0,1.0,6.0,philosophy,10.0,30.0,30.0,10.0,10.0,10.0,5.0,7.0,6.0,5.0,6.0,3.0,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,4.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.18,2.0,,2.0,3.0,0.0,0
3514,10,male,32.0,29.0,3,european/caucasian-american,asian/pacific islander/asian-american,0,1.0,6.0,philosophy,90.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,10.0,7.0,8.0,5.0,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,9.0,8.0,7.0,7.0,6.0,4.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.11,2.0,,2.0,4.0,0.0,0
3515,10,male,32.0,26.0,6,european/caucasian-american,latino/hispanic american,0,1.0,6.0,philosophy,20.0,20.0,25.0,20.0,5.0,10.0,3.0,2.0,6.0,2.0,2.0,7.0,18.0,10.0,30.0,10.0,10.0,22.0,5.0,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,6.0,3.0,1.0,2.0,6.0,7.0,8.0,4.0,8.0,6.0,9.0,2.0,7.0,8.0,6.0,6.0,1.0,6.0,0.73,2.0,,2.0,2.0,0.0,0
3516,10,male,25.0,22.0,3,european/caucasian-american,other,0,7.0,1.0,biotechnology,20.0,20.0,20.0,10.0,10.0,20.0,4.0,8.0,7.0,5.0,6.0,2.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,3.0,6.0,7.0,,,,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0.44,3.0,,5.0,5.0,0.0,0
3517,10,male,25.0,23.0,2,european/caucasian-american,european/caucasian-american,1,7.0,1.0,biotechnology,15.0,15.0,20.0,20.0,20.0,10.0,3.0,7.0,5.0,4.0,4.0,4.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,3.0,5.0,5.0,,4.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0.44,3.0,,5.0,3.0,0.0,0
3518,10,male,25.0,24.0,1,european/caucasian-american,asian/pacific islander/asian-american,0,7.0,1.0,biotechnology,15.0,20.0,15.0,20.0,15.0,15.0,4.0,7.0,5.0,5.0,7.0,7.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,2.0,3.0,,2.0,,4.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0.26,3.0,,5.0,3.0,0.0,0
3519,10,male,25.0,34.0,9,european/caucasian-american,european/caucasian-american,1,7.0,1.0,biotechnology,10.0,20.0,20.0,20.0,20.0,10.0,2.0,6.0,5.0,2.0,3.0,2.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,3.0,7.0,7.0,4.0,,5.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0.24,3.0,,5.0,3.0,0.0,0
3520,10,male,25.0,27.0,2,european/caucasian-american,european/caucasian-american,1,7.0,1.0,biotechnology,15.0,20.0,20.0,15.0,15.0,15.0,7.0,9.0,9.0,9.0,10.0,6.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,,,5.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0.46,3.0,,5.0,3.0,0.0,0
3521,10,male,25.0,34.0,9,european/caucasian-american,european/caucasian-american,1,7.0,1.0,biotechnology,10.0,25.0,20.0,20.0,5.0,20.0,5.0,9.0,7.0,7.0,5.0,6.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,,6.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0.52,3.0,,5.0,5.0,,0
3522,10,male,25.0,26.0,1,european/caucasian-american,asian/pacific islander/asian-american,0,7.0,1.0,biotechnology,10.0,30.0,30.0,10.0,10.0,10.0,4.0,4.0,4.0,5.0,5.0,4.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,5.0,7.0,7.0,7.0,5.0,5.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,-0.25,3.0,,5.0,6.0,,0
3523,10,male,25.0,29.0,4,european/caucasian-american,asian/pacific islander/asian-american,0,7.0,1.0,biotechnology,90.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,8.0,6.0,6.0,4.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,8.0,5.0,6.0,7.0,,5.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0.14,3.0,,5.0,5.0,0.0,0
3524,10,male,25.0,26.0,1,european/caucasian-american,latino/hispanic american,0,7.0,1.0,biotechnology,20.0,20.0,25.0,20.0,5.0,10.0,4.0,8.0,8.0,6.0,,,35.0,20.0,10.0,20.0,10.0,5.0,7.0,8.0,6.0,7.0,6.0,8.0,7.0,7.0,7.0,5.0,,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,0.33,3.0,,5.0,5.0,0.0,1
3525,10,male,25.0,22.0,3,asian/pacific islander/asian-american,other,0,1.0,1.0,earth and environmental science,20.0,20.0,20.0,10.0,10.0,20.0,3.0,7.0,9.0,2.0,9.0,,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,3.0,7.0,5.0,5.0,4.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,-0.2,6.0,,5.0,6.0,0.0,0
3526,10,male,25.0,23.0,2,asian/pacific islander/asian-american,european/caucasian-american,0,1.0,1.0,earth and environmental science,15.0,15.0,20.0,20.0,20.0,10.0,3.0,8.0,7.0,5.0,5.0,2.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,8.0,7.0,7.0,7.0,2.0,3.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,-0.63,6.0,,5.0,6.0,0.0,0
3527,10,male,25.0,24.0,1,asian/pacific islander/asian-american,asian/pacific islander/asian-american,1,1.0,1.0,earth and environmental science,15.0,20.0,15.0,20.0,15.0,15.0,3.0,7.0,7.0,4.0,7.0,3.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,7.0,7.0,5.0,3.0,7.0,3.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,-0.14,6.0,,5.0,3.0,0.0,0
3528,10,male,25.0,34.0,9,asian/pacific islander/asian-american,european/caucasian-american,0,1.0,1.0,earth and environmental science,10.0,20.0,20.0,20.0,20.0,10.0,6.0,9.0,8.0,6.0,8.0,2.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,5.0,6.0,8.0,5.0,6.0,3.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0.27,6.0,,5.0,6.0,0.0,0
3529,10,male,25.0,27.0,2,asian/pacific islander/asian-american,european/caucasian-american,0,1.0,1.0,earth and environmental science,15.0,20.0,20.0,15.0,15.0,15.0,5.0,8.0,8.0,5.0,7.0,5.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,6.0,7.0,7.0,6.0,5.0,3.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,-0.14,6.0,,5.0,5.0,0.0,0
3530,10,male,25.0,34.0,9,asian/pacific islander/asian-american,european/caucasian-american,0,1.0,1.0,earth and environmental science,10.0,25.0,20.0,20.0,5.0,20.0,6.0,8.0,8.0,5.0,6.0,7.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,5.0,8.0,6.0,5.0,4.0,7.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,0.02,6.0,,5.0,7.0,0.0,0
3531,10,male,25.0,26.0,1,asian/pacific islander/asian-american,asian/pacific islander/asian-american,1,1.0,1.0,earth and environmental science,10.0,30.0,30.0,10.0,10.0,10.0,4.0,5.0,5.0,4.0,7.0,3.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,6.0,6.0,4.0,8.0,3.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,-0.06,6.0,,5.0,7.0,0.0,0
3532,10,male,25.0,29.0,4,asian/pacific islander/asian-american,asian/pacific islander/asian-american,1,1.0,1.0,earth and environmental science,90.0,2.0,2.0,2.0,2.0,2.0,5.0,10.0,10.0,9.0,6.0,7.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,5.0,6.0,5.0,5.0,4.0,3.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,-0.15,6.0,,5.0,6.0,0.0,0
3533,10,male,25.0,26.0,1,asian/pacific islander/asian-american,latino/hispanic american,0,1.0,1.0,earth and environmental science,20.0,20.0,25.0,20.0,5.0,10.0,1.0,7.0,6.0,2.0,2.0,3.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,2.0,8.0,4.0,8.0,6.0,6.0,6.0,3.0,5.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,-0.01,6.0,,5.0,5.0,0.0,0
3534,10,male,27.0,22.0,5,other,other,1,1.0,1.0,business,20.0,20.0,20.0,10.0,10.0,20.0,5.0,6.0,6.0,8.0,6.0,2.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,5.0,7.0,8.0,6.0,7.0,3.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0.23,6.0,,2.0,4.0,0.0,0
3535,10,male,27.0,23.0,4,other,european/caucasian-american,0,1.0,1.0,business,15.0,15.0,20.0,20.0,20.0,10.0,7.0,6.0,6.0,8.0,7.0,7.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,6.0,4.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0.04,6.0,,2.0,6.0,0.0,1
3536,10,male,27.0,24.0,3,other,asian/pacific islander/asian-american,0,1.0,1.0,business,15.0,20.0,15.0,20.0,15.0,15.0,7.0,5.0,6.0,8.0,9.0,6.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,6.0,6.0,9.0,6.0,7.0,4.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,-0.03,6.0,,2.0,4.0,0.0,0
3537,10,male,27.0,34.0,7,other,european/caucasian-american,0,1.0,1.0,business,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,7.0,6.0,6.0,8.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,3.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0.15,6.0,,2.0,4.0,0.0,0
3538,10,male,27.0,27.0,0,other,european/caucasian-american,0,1.0,1.0,business,15.0,20.0,20.0,15.0,15.0,15.0,9.0,8.0,9.0,8.0,9.0,7.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,6.0,3.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0.14,6.0,,2.0,5.0,0.0,0
3539,10,male,27.0,34.0,7,other,european/caucasian-american,0,1.0,1.0,business,10.0,25.0,20.0,20.0,5.0,20.0,8.0,8.0,7.0,8.0,9.0,6.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0,3.0,4.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0.15,6.0,,2.0,4.0,0.0,0
3540,10,male,27.0,26.0,1,other,asian/pacific islander/asian-american,0,1.0,1.0,business,10.0,30.0,30.0,10.0,10.0,10.0,5.0,4.0,5.0,7.0,6.0,5.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,5.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0.09,6.0,,2.0,6.0,0.0,0
3541,10,male,27.0,29.0,2,other,asian/pacific islander/asian-american,0,1.0,1.0,business,90.0,2.0,2.0,2.0,2.0,2.0,10.0,6.0,8.0,9.0,7.0,5.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,5.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0.17,6.0,,2.0,6.0,0.0,1
3542,10,male,27.0,26.0,1,other,latino/hispanic american,0,1.0,1.0,business,20.0,20.0,25.0,20.0,5.0,10.0,5.0,3.0,6.0,7.0,10.0,3.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,0.16,6.0,,2.0,5.0,0.0,1
3543,10,male,33.0,22.0,11,other,other,1,2.0,7.0,finance,20.0,20.0,20.0,10.0,10.0,20.0,4.0,8.0,7.0,8.0,9.0,8.0,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,9.0,9.0,8.0,9.0,7.0,9.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0.3,5.0,,4.0,8.0,0.0,0
3544,10,male,33.0,23.0,10,other,european/caucasian-american,0,2.0,7.0,finance,15.0,15.0,20.0,20.0,20.0,10.0,2.0,5.0,5.0,2.0,5.0,2.0,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,9.0,8.0,9.0,9.0,6.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0.31,5.0,,4.0,8.0,0.0,0
3545,10,male,33.0,24.0,9,other,asian/pacific islander/asian-american,0,2.0,7.0,finance,15.0,20.0,15.0,20.0,15.0,15.0,4.0,7.0,7.0,5.0,9.0,4.0,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,9.0,9.0,9.0,6.0,7.0,5.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0.47,5.0,,4.0,6.0,0.0,0
3546,10,male,33.0,34.0,1,other,european/caucasian-american,0,2.0,7.0,finance,10.0,20.0,20.0,20.0,20.0,10.0,3.0,7.0,8.0,4.0,3.0,2.0,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,6.0,9.0,8.0,7.0,8.0,6.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,-0.09,5.0,,4.0,6.0,0.0,0
3547,10,male,33.0,27.0,6,other,european/caucasian-american,0,2.0,7.0,finance,15.0,20.0,20.0,15.0,15.0,15.0,6.0,8.0,9.0,8.0,10.0,6.0,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,9.0,9.0,8.0,9.0,8.0,9.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0.2,5.0,,4.0,8.0,1.0,0
3548,10,male,33.0,34.0,1,other,european/caucasian-american,0,2.0,7.0,finance,10.0,25.0,20.0,20.0,5.0,20.0,6.0,8.0,8.0,6.0,8.0,5.0,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,6.0,7.0,6.0,5.0,5.0,5.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0.32,5.0,,4.0,4.0,0.0,0
3549,10,male,33.0,26.0,7,other,asian/pacific islander/asian-american,0,2.0,7.0,finance,10.0,30.0,30.0,10.0,10.0,10.0,5.0,5.0,6.0,5.0,7.0,6.0,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,8.0,9.0,8.0,10.0,9.0,10.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,-0.18,5.0,,4.0,6.0,0.0,0
3550,10,male,33.0,29.0,4,other,asian/pacific islander/asian-american,0,2.0,7.0,finance,90.0,2.0,2.0,2.0,2.0,2.0,5.0,8.0,9.0,6.0,10.0,5.0,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,2.0,9.0,7.0,9.0,9.0,9.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0.19,5.0,,4.0,7.0,0.0,0
3551,10,male,33.0,26.0,7,other,latino/hispanic american,0,2.0,7.0,finance,20.0,20.0,25.0,20.0,5.0,10.0,3.0,5.0,,6.0,10.0,,22.0,22.0,15.0,15.0,5.0,21.0,7.0,9.0,7.0,10.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,0.27,5.0,,4.0,7.0,0.0,0
